Percentage, Train, Learning, Momentum, Batch, Hidden, Centered, Normalized
0.09626556016597511, 0.519757348651636, 0.06409941253430482, 0.11764643264586604, 51, 157, 1, 0
0.9281632653061246, 0.511808481102211, 0.07310937982571418, 0.6893158762954488, 41, 151, 1, 1
0.08972972972972959, 0.6312195569021901, 0.06491746462699437, 0.10637285350501946, 159, 157, 0, 0
0.9400943396226433, 0.5762596352251869, 0.038262425519728124, 0.5460042626759087, 34, 341, 1, 1
0.0704980842911877, 0.8263486872185166, 0.03959768538795791, 0.40084251112237024, 97, 311, 0, 0
0.9380281690140855, 0.7164999046736891, 0.021958967978443062, 0.5365984208408797, 152, 145, 0, 1
0.934343434343435, 0.6923274602823063, 0.0790569820882806, 0.19233606061113726, 16, 314, 1, 1
0.09746192893401014, 0.606620080228309, 0.05025683691843816, 0.7967127506722744, 203, 216, 1, 0
0.10476190476190464, 0.665658644727077, 0.09771495382544744, 0.46708457552340177, 156, 165, 1, 0
0.932786885245903, 0.635891398370875, 0.06901037894765727, 0.5532553309781061, 157, 75, 1, 1
0.09294605809128638, 0.5190596237741203, 0.026474737877473595, 0.6659128951006967, 70, 211, 0, 0
0.930081300813008, 0.8374106660948957, 0.062107871611192106, 0.7472342403104023, 246, 305, 0, 1
0.09354838709677418, 0.8779111060234495, 0.08107246543751925, 0.35635477381476066, 88, 335, 0, 0
0.9305555555555551, 0.8576877359711819, 0.07214556443030405, 0.5243191406825426, 32, 174, 0, 1
0.9058405682715083, 0.6386061641357259, 0.08083383896860637, 0.41923014540066517, 216, 63, 0, 1
0.9347805788982274, 0.5242827967473319, 0.07222724699383212, 0.7905416934504117, 22, 289, 0, 1
0.9221621621621636, 0.6312939787771601, 0.025733353581223493, 0.37285233588352196, 212, 241, 1, 1
0.9314049586776874, 0.5171403846548692, 0.09441965633677857, 0.3620268998027667, 170, 217, 1, 1
0.9490620490620495, 0.8026982715511024, 0.04021826870223964, 0.38286379026227, 35, 209, 1, 1
0.9328000000000007, 0.7515532621939411, 0.07049911985176077, 0.23809473113657528, 202, 122, 1, 1
0.9344632768361595, 0.6472296393848296, 0.0994297521990734, 0.3651976407763694, 198, 308, 1, 1
0.9484848484848483, 0.8691120520871165, 0.08147046185309607, 0.5012621999874577, 159, 280, 1, 1
0.09926335174953953, 0.6388555699562769, 0.06136773376316358, 0.838692983503076, 27, 72, 0, 0
0.09814356435643563, 0.5965805945113265, 0.04391791732859209, 0.14514517471127483, 227, 230, 0, 0
0.9238410596026503, 0.699360006096486, 0.004902982617058067, 0.7086411999471275, 242, 62, 1, 0
0.12081218274111677, 0.607138799694364, 0.08760236433276883, 0.1400522615508149, 236, 303, 0, 0
0.09511111111111106, 0.5508432130383489, 0.04306152006735216, 0.7377860229630593, 20, 56, 1, 0
0.08999999999999993, 0.8312682140635728, 0.029903143740152873, 0.47789358270350635, 20, 153, 0, 0
0.9278026905829612, 0.5558900404965799, 0.07338120822739003, 0.38279650360343476, 26, 120, 0, 1
0.9277777777777775, 0.8215373178381573, 0.04582237944391097, 0.49789788849866656, 198, 160, 0, 1
0.26978723404255317, 0.5316080877419327, 0.025762358981096148, 0.1016454626023795, 194, 273, 0, 0
0.9280898876404492, 0.8232205052875128, 0.0754065037755771, 0.2340126369999875, 69, 222, 0, 1
0.9224569640062603, 0.7162277244242976, 0.0009508375358710664, 0.8261753451726354, 27, 325, 1, 0
0.1690875232774674, 0.6429816883571944, 0.02240485805467779, 0.511626584433772, 190, 104, 0, 0
0.08333333333333336, 0.8938731881902579, 0.04857509497341062, 0.10831954337890429, 57, 194, 1, 0
0.07727272727272726, 0.8685337340216894, 0.05991103994060877, 0.8273556427488179, 133, 71, 1, 0
0.09153846153846139, 0.7400227369494172, 0.0801308433176677, 0.8325607685015344, 202, 76, 1, 0
0.909502262443441, 0.5589724701581835, 0.022470837891619348, 0.2138018172962166, 158, 308, 0, 1
0.9181506849315085, 0.562424191404896, 0.07989845262436572, 0.19899482055283013, 175, 347, 0, 1
0.1038567493112946, 0.7589533693970861, 0.08585463775159297, 0.8961278800233534, 160, 271, 1, 0
0.11570881226053634, 0.8275135254544385, 0.04235516661115992, 0.8425543434370235, 170, 185, 1, 0
0.9280000000000006, 0.7507518623965557, 0.08328614477773212, 0.5472696783524413, 223, 145, 1, 1
0.10155038759689913, 0.7431767127235215, 0.0844674266961646, 0.24438795801856497, 158, 147, 1, 0
0.09680851063829782, 0.8136963116680607, 0.08580920404139607, 0.3711665578311637, 44, 287, 1, 0
0.9116504854368951, 0.588809710550602, 0.09022493072750885, 0.27872835192285117, 150, 57, 0, 1
0.09905660377358488, 0.5776455237816079, 0.02070776210222841, 0.2979746912978486, 44, 272, 1, 0
0.09629032258064503, 0.6905981805193959, 0.048857392308366346, 0.8761509469251617, 203, 151, 1, 0
0.9071729957805923, 0.5261874154262476, 0.0025719588779701996, 0.13044645785040843, 51, 236, 0, 1
0.9141176470588233, 0.8306567085385099, 0.009631716182112504, 0.3554946269621556, 139, 213, 0, 1
0.9457142857142855, 0.8616969141871853, 0.05408187275450854, 0.4807943065314625, 220, 313, 1, 1
0.9263157894736858, 0.5064001918529459, 0.049627587875559605, 0.7825355455159604, 195, 342, 1, 1
0.9226804123711351, 0.6136025084101759, 0.0439645795457702, 0.7622943953775303, 145, 83, 1, 1
0.10225563909774418, 0.7341993837228127, 0.0227045866026788, 0.8865534097181111, 194, 246, 0, 0
0.10954301075268831, 0.5049661050095583, 0.05080246538058817, 0.6760100159294631, 85, 344, 1, 0
0.09461883408071753, 0.5552272996433723, 0.09154015964591143, 0.7515492712277186, 190, 303, 0, 0
0.3753086419753086, 0.6223822402316188, 0.017205960392194197, 0.15585217166910603, 235, 337, 0, 0
0.09790176442536966, 0.5342497483243209, 0.0604003998727712, 0.2304459831636475, 202, 103, 0, 0
0.10804597701149418, 0.8273616042265819, 0.05588894563648623, 0.5672084019494138, 139, 285, 1, 0
0.921395348837211, 0.570776590399274, 0.07708380994217333, 0.7834080278713025, 119, 53, 0, 1
0.09529569892473118, 0.5042045718115702, 0.026632511035843583, 0.4261998568882449, 58, 225, 0, 0
0.9016129032258079, 0.5041768125969579, 0.009183829366169835, 0.30319584439442526, 71, 332, 1, 0
0.9213270142180111, 0.5785205643284814, 0.06338773391178615, 0.6561322118894843, 152, 228, 0, 1
0.9339080459770114, 0.8272386402095633, 0.07442636661823172, 0.7684426511217355, 251, 185, 0, 1
0.08866906474820131, 0.7224196999365755, 0.05738858428917668, 0.12089663675713283, 247, 287, 1, 0
0.09398907103825127, 0.6354379213598019, 0.013664956844008808, 0.5386135462878108, 50, 345, 0, 0
0.9034482758620688, 0.827322630990261, 0.009958751926716957, 0.6713119686683957, 240, 251, 0, 0
0.08275862068965517, 0.8858393098009765, 0.025534490200577086, 0.18479013680817058, 33, 129, 0, 0
0.1, 0.6290961344386051, 0.09959021173500926, 0.1188035913084625, 132, 62, 1, 0
0.9264705882352936, 0.8648120593048906, 0.0004883486735864317, 0.7389447794301627, 18, 175, 1, 1
0.9113043478260885, 0.5403118233068182, 0.0239023370807649, 0.4676753531166876, 192, 98, 0, 1
0.0907079646017699, 0.548421136465178, 0.041670961449685476, 0.8381738765008154, 132, 179, 0, 0
0.917073170731709, 0.5905699191076704, 0.005062736198264433, 0.5318163554198213, 182, 246, 0, 0
0.9303921568627457, 0.7975368248051786, 0.004609505415007457, 0.13118744738510868, 211, 223, 1, 0
0.0855113636363636, 0.8245931515483058, 0.06637466545617185, 0.7419334215641155, 137, 52, 0, 0
0.9340425531914894, 0.8134555505059196, 0.03554805967646468, 0.5495793377415698, 174, 122, 1, 1
0.9445783132530118, 0.8353441614342452, 0.029439582371670665, 0.5821943743758209, 154, 330, 0, 1
0.9219696969696974, 0.7373450258667373, 0.0319444708262024, 0.2842825559733283, 183, 253, 0, 1
0.9374149659863951, 0.7061206324277384, 0.07197350500115482, 0.23154001259565257, 55, 166, 0, 1
0.9362318840579718, 0.7259921478905955, 0.06347559513075088, 0.21080656993282185, 151, 227, 1, 1
0.10249999999999988, 0.6801714012763325, 0.09199301915823897, 0.6867996366343849, 108, 165, 0, 0
0.9235294117647055, 0.8996327911873814, 0.0041463174719183205, 0.843444766400972, 168, 174, 1, 0
0.09326923076923067, 0.5856302123317697, 0.09623167751067375, 0.502247577269459, 163, 104, 0, 0
0.09814814814814816, 0.5686435524331541, 0.05413392259078697, 0.7669405260630084, 219, 320, 1, 0
0.9106321839080458, 0.82657950472741, 0.01315753465280881, 0.30422549261634146, 169, 211, 0, 1
0.9173228346456695, 0.7460698044152271, 0.0013113787975144616, 0.10030805183731709, 121, 343, 0, 1
0.09954415954415953, 0.6103468041718948, 0.05348907917421738, 0.5244806556636381, 127, 207, 1, 0
0.9285714285714293, 0.6795494876044913, 0.09168939188247556, 0.4755853801806921, 80, 254, 1, 1
0.9056603773584903, 0.8956559001237399, 0.08022758486080209, 0.7766922803060442, 26, 242, 1, 1
0.09079999999999999, 0.5002272993742909, 0.0832455743246723, 0.3706216157370601, 206, 234, 1, 0
0.10366972477064217, 0.7834158357882475, 0.0754028043451439, 0.19749756496963028, 88, 260, 1, 0
0.0944954128440366, 0.7830140447084508, 0.0693133204498885, 0.8592357864677546, 19, 201, 1, 0
0.9399999999999997, 0.841567069155987, 0.019872443134818257, 0.5305063980334601, 30, 180, 0, 1
0.0938218390804598, 0.5368532547180682, 0.02382335123834809, 0.20756535757043554, 208, 186, 0, 0
0.9369636963696372, 0.7988006310307365, 0.09228229594426873, 0.17364780823740614, 40, 293, 0, 1
0.9273504273504276, 0.7678208359770666, 0.08244201633358252, 0.1284683208747575, 28, 159, 0, 1
0.0820312499999999, 0.7440378719474938, 0.0790674306039229, 0.688183103446855, 34, 106, 0, 0
0.9197183098591545, 0.8590368957828658, 0.05116105989629238, 0.15836997507009506, 77, 343, 1, 1
0.2735772357723577, 0.5096700997138537, 0.014417521903485038, 0.2880362790059914, 109, 125, 0, 0
0.9168421052631593, 0.6202651297219381, 0.004752253347438551, 0.8545857030257616, 165, 218, 0, 0
0.09302325581395343, 0.7420707898242993, 0.09513192021813924, 0.8461721331484612, 168, 202, 0, 0
0.9325000000000017, 0.6002488776506184, 0.03502745172046933, 0.7026740891036455, 235, 274, 1, 1
0.9381502890173419, 0.6550792339574061, 0.03316642801783201, 0.7863031818713422, 41, 286, 1, 1
0.10370370370370369, 0.88022933180793, 0.02910787820260215, 0.6979397144661942, 24, 128, 0, 0
0.10317460317460314, 0.8743683068259991, 0.08169881280316299, 0.17661304391131935, 117, 242, 1, 0
0.0928571428571428, 0.6096916994874615, 0.0909879145013277, 0.7487445059274477, 54, 350, 0, 0
0.0983539094650206, 0.5150693742076589, 0.06636391718402508, 0.8010058254298648, 23, 135, 1, 0
0.09292035398230078, 0.7754716878726367, 0.057659301856264805, 0.8456399743411209, 254, 317, 0, 0
0.9232931726907629, 0.8349485285852147, 0.038721391817508485, 0.7707977340442684, 132, 206, 0, 1
0.9500000000000003, 0.8096291808448033, 0.024432717140436846, 0.5599987532111869, 63, 270, 1, 1
0.9492307692307689, 0.8711217194754195, 0.08132430607349486, 0.43904769114666187, 123, 286, 1, 1
0.9271929824561409, 0.7723197676769848, 0.038426122644532545, 0.8192758442064046, 34, 120, 0, 1
0.09466666666666672, 0.5501491359929291, 0.046913593315682574, 0.3814147248354063, 64, 199, 1, 0
0.08596491228070177, 0.8876418982456661, 0.028869238867927333, 0.6420331673010363, 162, 349, 1, 0
0.09793814432989684, 0.8060639916626633, 0.06350185218809694, 0.4636499601988726, 99, 346, 1, 0
0.9313725490196084, 0.6953589936504417, 0.08850498140940295, 0.7184823009206455, 239, 249, 1, 1
0.9222222222222238, 0.5423961379522169, 0.07676029784551545, 0.511968241687032, 44, 211, 1, 1
0.09198312236286917, 0.52612044572259, 0.06365433738782003, 0.8263147809869553, 205, 161, 1, 0
0.9133333333333353, 0.5210051797695632, 0.006473452187883499, 0.6424001840271308, 200, 271, 1, 1
0.09074074074074076, 0.8937622083861108, 0.0874684686356184, 0.32493468020156496, 46, 92, 1, 0
0.9551282051282048, 0.8975913662679051, 0.04307536467352061, 0.27261796489036116, 17, 219, 1, 1
0.9312564901349965, 0.5723934035731723, 0.09295756562344941, 0.3066101512727466, 128, 225, 1, 1
0.930434782608695, 0.8620870567238574, 0.026952363710383922, 0.6844390887966886, 187, 225, 0, 1
0.9289855072463775, 0.7250712554148859, 0.04170595881547783, 0.6607769648827156, 124, 305, 1, 1
0.9356343283582094, 0.7324735229528156, 0.006668684709326255, 0.3257272891150853, 228, 350, 0, 1
0.909615384615386, 0.5846160937265981, 0.08274901342662447, 0.5057437252830753, 185, 77, 0, 1
0.9318518518518527, 0.7312991219268741, 0.09341474500338938, 0.7864064814861585, 77, 106, 0, 1
0.10396039603960393, 0.5978997238516792, 0.03432178735670515, 0.3827564898791813, 201, 223, 1, 0
0.08733333333333322, 0.7001096830627408, 0.07823514497377203, 0.7047207909211889, 197, 62, 0, 0
0.10763546798029558, 0.5953550081066815, 0.09092374493152802, 0.7171070783995958, 32, 185, 1, 0
0.940384615384615, 0.8970946534797892, 0.07274019662369251, 0.24723514133061322, 88, 231, 0, 1
0.9455357142857149, 0.7777969435659002, 0.04814347964624564, 0.8700768626126679, 57, 187, 1, 1
0.09843749999999987, 0.7455306421187368, 0.061761227700334924, 0.20987971943967132, 17, 217, 1, 0
0.9355932203389826, 0.8839347512678246, 0.05180300878754878, 0.22018201861531833, 170, 254, 0, 1
0.9262295081967225, 0.6353171174136821, 0.06386569661731198, 0.17398908703795135, 52, 268, 0, 1
0.09358024691358019, 0.820398843858257, 0.03483865267676549, 0.7709077519844861, 193, 331, 1, 0
0.9285937500000013, 0.6805315827846075, 0.06340603907320576, 0.5737770525995313, 194, 55, 1, 1
0.9122418879056065, 0.5495747209602645, 0.033850230769764796, 0.550672606166917, 248, 77, 0, 1
0.08243243243243238, 0.8530722327814043, 0.06357350450426233, 0.30546768831966475, 65, 240, 0, 0
0.09418604651162786, 0.8299937577321896, 0.0851406267548787, 0.45924461356602375, 108, 288, 1, 0
0.0948000000000001, 0.5017968616457045, 0.06419057972775499, 0.18730365838287533, 173, 179, 0, 0
0.09952380952380957, 0.5800652971069677, 0.09192875729513247, 0.5118346051183863, 16, 235, 1, 0
0.9293785310734473, 0.647693562327598, 0.05529891095693005, 0.6082337409975963, 17, 220, 1, 1
0.09349593495934967, 0.5096795825552283, 0.02923443965067004, 0.13030645859894818, 242, 134, 0, 0
0.9324561403508769, 0.8483815971831563, 0.06649034498276805, 0.15005111974860263, 101, 147, 0, 1
0.943243243243243, 0.853447180770825, 0.007000937172846897, 0.4165329309448219, 192, 314, 1, 0
0.0913223140495868, 0.5162320729755117, 0.06962250144579947, 0.1134903758502257, 83, 240, 0, 0
0.08928571428571419, 0.7219565278133256, 0.05862668182240651, 0.1524650301968869, 246, 116, 0, 0
0.9023474178403774, 0.5744030213601514, 0.0012938071922682405, 0.16590502111553995, 124, 261, 1, 1
0.09841269841269844, 0.8742555495155795, 0.04005512091437369, 0.27139158050910106, 218, 309, 1, 0
0.08823529411764697, 0.7638960246956665, 0.033641715399170415, 0.6312014932963634, 111, 123, 0, 0
0.924691358024691, 0.8380650882355543, 0.09745230546646635, 0.8191456858758207, 149, 60, 0, 1
0.9263095238095242, 0.7606591735768495, 0.07420175071589763, 0.3297526645046497, 173, 268, 0, 1
0.9185714285714279, 0.8616199512610031, 0.0515309914259318, 0.6997639701125089, 231, 143, 1, 1
0.9336741649625094, 0.674244527005362, 0.0895105090629184, 0.611802349445641, 59, 114, 1, 1
0.08939393939393928, 0.7376273298616173, 0.062156286472460326, 0.14750474623845733, 220, 118, 0, 0
0.10454545454545444, 0.7376983678068577, 0.06303654144688157, 0.3726192430109875, 151, 107, 1, 0
0.10252100840336144, 0.5257273949735466, 0.06818177820187657, 0.889675550930994, 159, 301, 1, 0
0.9448000000000004, 0.7510125903358902, 0.06792783255330359, 0.8562577648762162, 37, 144, 1, 1
0.10047846889952151, 0.5838644486971485, 0.09589874380904795, 0.8620323048995745, 18, 116, 1, 1
0.933333333333333, 0.8429069042013622, 0.088718344145664, 0.8358199548943122, 98, 123, 0, 1
0.9310526315789482, 0.6209859728060684, 0.03277372734802278, 0.2367476950580799, 127, 264, 1, 1
0.9256983240223478, 0.6430354746750793, 0.004576287229223418, 0.5755379046613516, 74, 343, 0, 0
0.08333333333333326, 0.7366941115704324, 0.02889987746095639, 0.8300649999900278, 30, 173, 0, 0
0.09252032520325197, 0.5908480145205872, 0.04970510405594938, 0.18310007798211636, 103, 332, 0, 0
0.9399999999999995, 0.8704723029874376, 0.09519090529883868, 0.8127774122461983, 53, 346, 0, 1
0.9318181818181823, 0.7361098062085975, 0.02634848831598868, 0.3022667240862371, 109, 105, 0, 1
0.9328502415458955, 0.5878039747895888, 0.0022069587511273398, 0.7919705273615996, 91, 249, 1, 0
0.9294117647058817, 0.8998574533697016, 0.059928743544925306, 0.42368012576637815, 197, 52, 1, 1
0.09139270771069938, 0.5226088184960195, 0.012837633891995371, 0.5533405471078988, 48, 334, 0, 0
0.9305555555555551, 0.8579825165512764, 0.04155632684385329, 0.7629903342031058, 131, 131, 1, 1
0.09230769230769222, 0.7419800541398791, 0.04952639708849216, 0.40816907495040866, 173, 87, 0, 0
0.09815668202764989, 0.5677750499143178, 0.0996340388024384, 0.20224345784775066, 166, 279, 0, 0
0.9303030303030315, 0.6714677272881606, 0.09311694681944328, 0.2579010342714823, 125, 152, 1, 1
0.19351851851851853, 0.5698022797746528, 0.012936739153900456, 0.26893774568105516, 200, 107, 0, 0
0.0980676328502416, 0.5866712370028894, 0.0972918556758267, 0.25063622176367517, 87, 66, 1, 0
0.0940785096473718, 0.6662354427633636, 0.010357232531154406, 0.19652009846606308, 133, 191, 0, 0
0.9310344827586213, 0.769158728431427, 0.0020261960077137043, 0.37688417915485806, 114, 219, 1, 1
0.9421568627450994, 0.5927768816207697, 0.06729654959261017, 0.8090878979329982, 60, 289, 1, 1
0.9166666666666683, 0.5579442410437389, 0.08554881903533311, 0.16750453695403406, 70, 245, 0, 1
0.9172661870503604, 0.7220338743447897, 0.011920363692062414, 0.22926619548431068, 192, 161, 0, 1
0.09055793991416308, 0.5356411716053435, 0.08620175556162697, 0.681275121998062, 121, 207, 0, 0
0.9221590909090921, 0.6494790746879944, 0.027009673396146665, 0.5487931542235036, 75, 169, 0, 1
0.9384615384615379, 0.8716041799314045, 0.07866833561100374, 0.4334755921639343, 81, 197, 0, 1
0.9188311688311696, 0.6926213415421583, 0.006029167657219885, 0.8331867231508358, 211, 244, 0, 0
0.08799999999999997, 0.8017254601216068, 0.031637529157180065, 0.4684728878505584, 175, 73, 0, 0
0.0869485294117646, 0.7284481118670039, 0.011785297630608631, 0.5180045401726917, 23, 121, 0, 0
0.9205079365079376, 0.6503542784633465, 0.04755006554384326, 0.22381672768192618, 82, 284, 0, 1
0.44409090909090904, 0.561921852691724, 0.006683288716300448, 0.1262887686655068, 79, 57, 0, 0
0.09473684210526312, 0.7738106003234994, 0.06180141433392569, 0.6234099022973221, 75, 304, 1, 0
0.9444444444444459, 0.6408594626799476, 0.03313729591959633, 0.24919305100337674, 45, 290, 1, 1
0.9154506437768261, 0.5347009641994303, 0.05607159996975994, 0.6429455241763228, 130, 79, 0, 1
0.09385964912280705, 0.5453669112273952, 0.07710068214991628, 0.6542499074682951, 162, 81, 0, 0
0.9241935483870983, 0.5044305558127435, 0.0720502336841934, 0.13490270137652624, 210, 91, 0, 1
0.9475609756097562, 0.8360776584094991, 0.018728866153821744, 0.6274332670534178, 175, 173, 1, 1
0.10178571428571417, 0.7775417534706811, 0.022159234740113994, 0.8658811959660266, 26, 79, 1, 0
0.09306634787806335, 0.5227446431178161, 0.04043874653473896, 0.6223050004235332, 107, 300, 0, 0
0.08706896551724129, 0.7695566073512844, 0.07995776150150836, 0.7577478858078152, 179, 114, 0, 0
0.09039039039039033, 0.7782197074090307, 0.021681357096094332, 0.43432230431497687, 47, 312, 0, 0
0.9307173513182115, 0.5346191692091592, 0.08665555667685558, 0.7063611360022274, 174, 346, 1, 1
0.9331753554502387, 0.5791751634729683, 0.046780978537983124, 0.2992610469217307, 16, 312, 0, 1
0.9118483412322292, 0.579017950961728, 0.023352104873054547, 0.8718093259050163, 227, 216, 0, 1
0.09798657718120792, 0.7035358931903715, 0.017923899526523807, 0.27188909378832593, 188, 100, 1, 0
0.09428571428571421, 0.5816061536720338, 0.07856665278853879, 0.42773611884601415, 218, 278, 0, 0
0.09829931972789106, 0.7486270811663979, 0.04550721738340174, 0.7633509855925291, 20, 299, 1, 0
0.9345454545454557, 0.6706104623747523, 0.08280399381266841, 0.7235462765754294, 93, 338, 1, 1
0.9204255319148954, 0.5301057276871176, 0.08440943173926806, 0.10704755022810648, 94, 52, 1, 1
0.9330097087378657, 0.5898722393619695, 0.07924060053119238, 0.19575621687643407, 101, 333, 1, 1
0.08918918918918908, 0.7053262118828584, 0.04187991081235172, 0.1295763824484138, 127, 168, 0, 0
0.9313868613138693, 0.7276282138769165, 0.08790831971388527, 0.13359655947386895, 148, 228, 0, 1
0.09380952380952377, 0.5812715980958862, 0.00929032026930591, 0.7646466213161882, 99, 329, 0, 0
0.0930434782608696, 0.5416309425830548, 0.0641668486441238, 0.2986481197477067, 64, 214, 0, 0
0.09863945578231281, 0.7061242045523147, 0.07834584859287025, 0.629484424184742, 153, 185, 1, 0
0.9518072289156626, 0.8359889099527182, 0.08816318187248738, 0.15739918471334777, 22, 225, 1, 1
0.9424657534246571, 0.8557677285548118, 0.03392883469965943, 0.4089250376306337, 158, 122, 1, 1
0.08681818181818174, 0.7812185590475345, 0.03973363330277352, 0.35697421253526274, 123, 285, 1, 0
0.9271604938271617, 0.677677391346294, 0.08925476070006558, 0.6558328244258095, 137, 245, 0, 1
0.9299999999999996, 0.8811240276760105, 0.013399116300343784, 0.7262454323545247, 108, 270, 0, 1
0.09441233140655098, 0.6554042829513851, 0.055997027111832784, 0.1166950275131165, 149, 193, 0, 0
0.9205128205128214, 0.6891987993246742, 0.056516581506813164, 0.7899320410703806, 226, 198, 0, 1
0.09533898305084752, 0.5298298869723619, 0.0567688061061827, 0.6920656307319476, 163, 237, 0, 0
0.8883424408014565, 0.8783637151066703, 1.967493838048781e-05, 0.7182884627312044, 95, 244, 1, 0
0.09693396226415094, 0.5772106674500582, 0.07779532852266824, 0.5928555150521063, 70, 278, 0, 0
0.9268907563025232, 0.5247882497616456, 0.08361967555763045, 0.5352799788700063, 73, 169, 1, 1
0.9205882352941197, 0.5243226501870628, 0.0987384355281384, 0.8633627606634637, 54, 61, 1, 1
0.936507936507936, 0.874735841099096, 0.045468344828841184, 0.1378339240531628, 46, 189, 0, 1
0.9312883435582835, 0.6750269849491846, 0.08945624006561083, 0.16039825019380238, 114, 339, 0, 1
0.09191073919107398, 0.5229960540456962, 0.0803267653026935, 0.7489754591969695, 181, 194, 1, 0
0.09609329446064144, 0.510679552405857, 0.06979617196709328, 0.8184868067442386, 196, 261, 0, 0
0.11428571428571421, 0.8406731430514571, 0.08688535259740382, 0.6926482040790427, 70, 238, 1, 0
0.9314606741573047, 0.644130008823872, 0.057650598907766144, 0.8480266919535564, 209, 68, 0, 1
0.9577319587628865, 0.8065571957324182, 0.01331999416221533, 0.881258604701043, 67, 207, 0, 1
0.09696969696969684, 0.6715462412934026, 0.034217784153840365, 0.12431159808795594, 104, 118, 0, 0
0.09859154929577464, 0.5759000005601006, 0.09031480556248775, 0.872639459565668, 116, 276, 0, 0
0.9329896907216496, 0.8079918249314615, 0.07078484103548542, 0.45942642618546714, 104, 192, 0, 1
0.9271111111111126, 0.5510650898981284, 0.05406937295731427, 0.5883074194465714, 98, 80, 1, 1
0.0997054491899852, 0.6126784813751397, 0.09013539413612354, 0.39454195797985514, 237, 238, 1, 0
0.08607594936708851, 0.6852814178239517, 0.07229709309927962, 0.5132673979412258, 165, 266, 0, 0
0.9440217391304354, 0.7245840683799598, 0.0594843316028086, 0.7699243735409188, 136, 122, 1, 1
0.09182692307692301, 0.5840102977834213, 0.03503997663072257, 0.12158437691956339, 237, 69, 1, 0
0.09153061224489793, 0.5105956060975816, 0.07464424698356868, 0.8762733567869962, 190, 136, 0, 0
0.09214659685863866, 0.6189875951439753, 0.060792544520023244, 0.29622028096088404, 163, 249, 0, 0
0.9239304812834238, 0.6265082819434818, 0.02983687187396753, 0.4940429137793998, 36, 75, 0, 1
0.9376068376068382, 0.7677554809118226, 0.055733337648244625, 0.5369401431025803, 74, 189, 1, 1
0.11645299145299136, 0.7665443060457452, 0.07574021642222996, 0.4979185156562549, 36, 334, 1, 0
0.9381355932203392, 0.765239826625135, 0.013731978123250851, 0.7862799490947766, 55, 108, 1, 1
0.9251506024096395, 0.6685812406178271, 0.08876971482544493, 0.8363247867577315, 172, 165, 0, 1
0.9228429985855748, 0.5967490939354864, 0.07290956000001, 0.8442272085438324, 106, 69, 1, 1
0.10247524752475247, 0.5961048582673307, 0.04243071965318284, 0.5030385006935258, 84, 281, 1, 0
0.9260504201680678, 0.7633355920057645, 0.08838742153793983, 0.547225497029565, 51, 61, 1, 1
0.9307086614173236, 0.7476262951709569, 0.046000605318051266, 0.6911516713722451, 121, 165, 0, 1
0.0953917050691244, 0.5668342346928967, 0.06654688921973506, 0.7036458460482451, 70, 324, 0, 0
0.09345794392523356, 0.5730418268317266, 0.046166858605149, 0.5947456632513999, 145, 113, 0, 0
0.09768518518518506, 0.676538419688709, 0.013367338825265744, 0.12352099288937533, 28, 213, 1, 0
0.10612244897959174, 0.8057042954330929, 0.054665029875973783, 0.16740353392394827, 32, 100, 1, 0
0.08676470588235294, 0.8659734794260724, 0.06900073257929522, 0.8321080331151469, 192, 159, 1, 0
0.9444444444444442, 0.8757392992859825, 0.061591086229732465, 0.157760658931403, 113, 131, 1, 1
0.9233644859813085, 0.7878966708631154, 0.0052891434042755675, 0.14330022356415004, 189, 312, 1, 1
0.9356521739130438, 0.7700701445565601, 0.01812433173484352, 0.6226566959450631, 197, 112, 1, 1
0.9300000000000009, 0.7005198178398833, 0.08411900653985213, 0.26031088543858494, 216, 265, 1, 1
0.9215384615384624, 0.7415439273014754, 0.039117456649341624, 0.3785745602775753, 224, 65, 0, 1
0.09108409321175269, 0.7186567316426026, 0.01768494782785936, 0.6853108129134196, 107, 310, 0, 0
0.09933665008291873, 0.5988822524095587, 0.019925616873659846, 0.45799703675080117, 151, 160, 1, 0
0.10581081081081077, 0.6305205183557518, 0.08912698976771503, 0.4497482968508223, 177, 276, 1, 0
0.09847328244274799, 0.7383736554191938, 0.041880789832785856, 0.8843195649489214, 204, 53, 1, 0
0.9305084745762708, 0.8834535979082101, 0.05592110284960579, 0.25400140879620636, 196, 265, 0, 1
0.09105263157894726, 0.621339282660325, 0.08257056258048864, 0.1559027672487562, 67, 138, 0, 0
0.09228395061728385, 0.7849065028682861, 0.08682147275429541, 0.38904946715069444, 92, 250, 0, 0
0.9244444444444451, 0.7318153381833389, 0.0011323036045074084, 0.38231218535596845, 26, 172, 0, 1
0.08888888888888873, 0.731804143581149, 0.04956796085480176, 0.1383821841117494, 143, 117, 1, 0
0.9358288770053488, 0.6269781128778906, 0.04686242253911757, 0.439836648245728, 107, 262, 1, 1
0.9148648648648645, 0.8535966265375494, 0.05263568176723439, 0.7241845540593422, 161, 191, 1, 1
0.9363636363636363, 0.8253032462958886, 0.0416377692637999, 0.8848308249526764, 43, 283, 0, 1
0.9312500000000002, 0.7773836132323972, 0.05310691678934639, 0.554064872895789, 161, 327, 1, 1
0.08550724637681159, 0.8636033776422715, 0.030792341635280124, 0.2763999922415442, 118, 300, 0, 0
